      Step     Time          Energy         fmax
BFGS:   62 23:32:21     -882.566988        0.0256
BFGS:   63 23:41:10     -882.563766        0.2354
BFGS:   64 23:50:38     -882.565651        0.3208
BFGS:   65 23:58:10     -882.567198        0.0583
BFGS:   66 00:02:27     -882.567183        0.0264
BFGS:   67 00:12:34     -882.549224        0.9434
BFGS:   68 00:22:02     -882.567170        0.0640
BFGS:   69 00:27:37     -882.567159        0.0209
BFGS:   70 00:32:33     -882.567108        0.0324
BFGS:   71 00:40:44     -882.564331        0.1690
BFGS:   72 00:48:15     -882.566891        0.0255
BFGS:   73 00:51:53     -882.566883        0.0279
BFGS:   74 01:04:36     -882.507134        0.9724
BFGS:   75 01:17:18     -882.566484        0.0138
BFGS:   76 01:20:56     -882.566474        0.0162
BFGS:   77 01:34:18     -882.503259        0.5984
BFGS:   78 01:47:00     -882.565135        0.0937
BFGS:   79 01:53:52     -882.565675        0.0225
BFGS:   80 01:57:31     -882.565736        0.0197
BFGS:   81 02:03:06     -882.565883        0.0315
BFGS:   82 02:06:44     -882.566024        0.0324
BFGS:   83 02:18:09     -882.500217        0.8805
BFGS:   84 02:30:51     -882.566470        0.0263
BFGS:   85 02:35:08     -882.566576        0.0165
BFGS:   86 02:41:22     -882.566309        0.1156
BFGS:   87 02:46:57     -882.566622        0.0282
BFGS:   88 02:51:53     -882.566842        0.0133
BFGS:   89 02:56:49     -882.566960        0.0257
BFGS:   90 02:59:10     -882.567014        0.0343
BFGS:   91 03:04:06     -882.566988        0.0215
BFGS:   92 03:06:26     -882.566736        0.0359
BFGS:   93 03:11:22     -882.567035        0.0279
BFGS:   94 03:13:43     -882.567049        0.0567
BFGS:   95 03:26:25     -882.398175        2.1488
BFGS:   96 03:38:29     -882.566248        0.0997
BFGS:   97 03:43:25     -882.566038        0.0435
BFGS:   98 03:48:21     -882.566265        0.0246
BFGS:   99 03:52:38     -882.566545        0.0338
      Step     Time          Energy         fmax
BFGS:    0 03:57:34     -882.566726        0.0275
BFGS:    1 04:01:13     -882.566774        0.0206
BFGS:    2 04:08:05     -882.565492        0.1638
BFGS:    3 04:14:19     -882.566584        0.0342
BFGS:    4 04:16:40     -882.566839        0.0469
BFGS:    5 04:26:46     -882.501122        1.9727
BFGS:    6 04:38:11     -882.567016        0.0247
BFGS:    7 04:41:50     -882.566877        0.0270
BFGS:    8 04:53:53     -882.457141        1.6846
BFGS:    9 05:06:36     -882.566364        0.0253
BFGS:   10 05:08:56     -882.566414        0.0454
BFGS:   11 05:16:27     -882.561876        0.4344
BFGS:   12 05:23:20     -882.566062        0.0248
BFGS:   13 05:26:59     -882.566261        0.0214
BFGS:   14 05:30:37     -882.566314        0.0404
BFGS:   15 05:32:57     -882.566219        0.0943
BFGS:   16 05:39:50     -882.565764        0.0477
BFGS:   17 05:46:04     -882.566127        0.0184
BFGS:   18 05:51:00     -882.566279        0.0202
BFGS:   19 06:02:25     -882.543514        0.3571
BFGS:   20 06:15:07     -882.566129        0.0750
BFGS:   21 06:21:21     -882.566539        0.0265
BFGS:   22 06:25:38     -882.566505        0.0252
BFGS:   23 06:35:07     -882.554570        0.4745
BFGS:   24 06:45:14     -882.566652        0.0175
BFGS:   25 06:47:34     -882.566610        0.0315
BFGS:   26 06:53:09     -882.566586        0.0739
BFGS:   27 06:56:48     -882.566691        0.0737
BFGS:   28 07:04:58     -882.564466        0.3404
BFGS:   29 07:11:50     -882.566811        0.0203
BFGS:   30 07:14:11     -882.566444        0.0361
BFGS:   31 07:25:36     -882.475414        1.9159
BFGS:   32 07:38:18     -882.566357        0.0278
BFGS:   33 07:40:38     -882.566542        0.0263
BFGS:   34 07:47:31     -882.566089        0.1596
BFGS:   35 07:53:45     -882.566498        0.0156
BFGS:   36 07:58:02     -882.566518        0.0154
BFGS:   37 08:01:41     -882.566398        0.0155
BFGS:   38 08:05:58     -882.566147        0.0361
BFGS:   39 08:08:18     -882.566347        0.0525
BFGS:   40 08:17:07     -882.559886        0.4142
BFGS:   41 08:25:57     -882.566123        0.0867
BFGS:   42 08:31:32     -882.566467        0.0252
BFGS:   43 08:33:52     -882.566390        0.0349
BFGS:   44 08:43:59     -882.546712        0.6931
BFGS:   45 08:54:06     -882.566511        0.0162
BFGS:   46 08:56:26     -882.566576        0.0194
BFGS:   47 09:09:09     -882.403096        1.6653
BFGS:   48 09:21:51     -882.566791        0.0558
BFGS:   49 09:26:47     -882.566863        0.0362
BFGS:   50 09:32:22     -882.566510        0.0729
BFGS:   51 09:37:18     -882.566927        0.0383
BFGS:   52 09:42:15     -882.566914        0.0228
BFGS:   53 09:44:35     -882.566918        0.0384
BFGS:   54 09:50:49     -882.566191        0.1049
BFGS:   55 09:56:24     -882.566952        0.0146
BFGS:   56 10:00:02     -882.566980        0.0174
BFGS:   57 10:12:05     -882.485628        0.8818
BFGS:   58 10:24:09     -882.566484        0.1181
BFGS:   59 10:29:05     -882.566796        0.0272
BFGS:   60 10:33:22     -882.566772        0.0199
BFGS:   61 10:37:40     -882.566685        0.0438
BFGS:   62 10:40:00     -882.566704        0.0766
BFGS:   63 10:53:21     -882.384185        2.7110
BFGS:   64 11:07:21     -882.566660        0.0989
BFGS:   65 11:11:38     -882.566539        0.0606
BFGS:   66 11:17:13     -882.566509        0.1046
BFGS:   67 11:22:09     -882.566875        0.0440
BFGS:   68 11:26:27     -882.566912        0.0182
BFGS:   69 11:32:01     -882.567039        0.0955
BFGS:   70 11:36:58     -882.566978        0.0679
BFGS:   71 11:48:23     -882.519963        1.1949
BFGS:   72 11:59:08     -882.566750        0.0349
BFGS:   73 12:03:26     -882.566941        0.0263
BFGS:   74 12:14:50     -882.539257        1.1858
BFGS:   75 12:25:36     -882.567065        0.0409
BFGS:   76 12:29:14     -882.567140        0.0358
BFGS:   77 12:34:10     -882.567022        0.0529
BFGS:   78 12:36:31     -882.566927        0.0807
BFGS:   79 12:43:24     -882.565879        0.2157
BFGS:   80 12:49:37     -882.566842        0.0341
BFGS:   81 12:51:58     -882.567001        0.0301
BFGS:   82 12:57:33     -882.566961        0.1301
BFGS:   83 13:03:08     -882.567175        0.0421
BFGS:   84 13:05:28     -882.567099        0.0427
BFGS:   85 13:18:11     -882.392564        2.3624
BFGS:   86 13:29:35     -882.562917        0.2955
BFGS:   87 13:36:28     -882.564474        0.0592
BFGS:   88 13:41:24     -882.565093        0.0360
BFGS:   89 13:47:38     -882.566390        0.0870
BFGS:   90 13:53:12     -882.566329        0.0348
BFGS:   91 13:56:51     -882.566312        0.0273
BFGS:   92 14:03:04     -882.564794        0.1407
BFGS:   93 14:08:39     -882.566392        0.0317
BFGS:   94 14:13:35     -882.566607        0.0178
BFGS:   95 14:17:53     -882.566830        0.0221
BFGS:   96 14:22:10     -882.567149        0.0349
BFGS:   97 14:27:45     -882.567599        0.0207
BFGS:   98 14:31:23     -882.567407        0.0265
BFGS:   99 14:37:37     -882.566332        0.0234
      Step     Time          Energy         fmax
BFGS:    0 14:41:54     -882.566757        0.0156
BFGS:    1 14:44:14     -882.566928        0.0189
BFGS:    2 14:58:53     -882.419725        2.1730
BFGS:    3 15:12:53     -882.567274        0.0239
BFGS:    4 15:17:10     -882.567147        0.0219
BFGS:    5 15:24:03     -882.564968        0.0925
BFGS:    6 15:30:56     -882.566967        0.0130
BFGS:    7 15:35:13     -882.567210        0.0128
BFGS:    8 15:39:30     -882.567374        0.0124
BFGS:    9 15:43:08     -882.567473        0.0182
BFGS:   10 15:51:57     -882.566454        0.1051
BFGS:   11 16:00:07     -882.567656        0.0251
BFGS:   12 16:05:03     -882.567635        0.0181
BFGS:   13 16:18:24     -882.478506        0.5996
BFGS:   14 16:31:06     -882.567344        0.0134
      Step     Time          Energy         fmax
BFGS:    0 20:20:25     -881.576471        1.6738
BFGS:    1 20:33:17     -881.860950        0.9248
BFGS:    2 20:46:48     -882.120975        0.5702
BFGS:    3 20:58:21     -882.201665        0.5406
BFGS:    4 21:10:36     -882.263179        0.5151
BFGS:    5 21:20:53     -882.302759        0.3305
BFGS:    6 21:31:10     -882.342537        0.3089
BFGS:    7 21:42:06     -882.374567        0.3078
BFGS:    8 21:54:23     -882.411859        0.2844
BFGS:    9 22:06:43     -882.445303        0.2024
BFGS:   10 22:17:07     -882.463955        0.1960
BFGS:   11 22:27:32     -882.489196        0.1913
BFGS:   12 22:39:12     -882.505171        0.2225
BFGS:   13 22:49:34     -882.516106        0.1442
BFGS:   14 22:59:54     -882.527488        0.1255
BFGS:   15 23:08:56     -882.533530        0.1205
BFGS:   16 23:17:18     -882.540069        0.1365
BFGS:   17 23:25:00     -882.544501        0.0795
BFGS:   18 23:32:03     -882.548048        0.0687
BFGS:   19 23:38:26     -882.550242        0.0580
BFGS:   20 23:47:27     -882.553468        0.1223
BFGS:   21 23:54:31     -882.554818        0.0984
BFGS:   22 00:02:13     -882.557343        0.0924
BFGS:   23 00:09:15     -882.559557        0.0900
BFGS:   24 00:18:17     -882.561979        0.0952
BFGS:   25 00:24:40     -882.562870        0.0712
BFGS:   26 00:35:40     -882.559469        0.1143
BFGS:   27 00:45:21     -882.563615        0.0585
BFGS:   28 00:51:44     -882.563580        0.0561
BFGS:   29 00:58:47     -882.563428        0.0595
BFGS:   30 01:05:50     -882.563135        0.0475
BFGS:   31 01:12:14     -882.564338        0.0492
BFGS:   32 01:23:14     -882.556783        0.1621
BFGS:   33 01:34:15     -882.565595        0.0506
BFGS:   34 01:40:38     -882.566043        0.0433
BFGS:   35 01:46:22     -882.566761        0.0385
BFGS:   36 01:53:26     -882.566939        0.0351
BFGS:   37 01:58:31     -882.566770        0.0314
BFGS:   38 02:09:32     -882.559132        0.1057
BFGS:   39 02:19:14     -882.565469        0.0319
BFGS:   40 02:25:37     -882.566318        0.0259
BFGS:   41 02:30:42     -882.566189        0.0281
BFGS:   42 02:42:22     -882.552991        0.3278
BFGS:   43 02:54:42     -882.560243        0.3950
BFGS:   44 03:04:24     -882.565044        0.0230
BFGS:   45 03:10:08     -882.565529        0.0295
BFGS:   46 03:15:12     -882.565811        0.0278
BFGS:   47 03:23:34     -882.565437        0.0729
BFGS:   48 03:31:57     -882.566370        0.0419
BFGS:   49 03:36:22     -882.566584        0.0297
BFGS:   50 03:48:41     -882.544960        0.6283
BFGS:   51 04:00:21     -882.565917        0.1979
BFGS:   52 04:07:24     -882.566277        0.0391
BFGS:   53 04:13:08     -882.566591        0.0236
BFGS:   54 04:18:12     -882.566855        0.0159
