      Step     Time          Energy         fmax
BFGS:   33 10:26:58     -956.152823        1.5919
BFGS:   34 10:43:35     -956.195569        0.0689
BFGS:   35 10:51:09     -956.195634        0.0207
BFGS:   36 10:58:45     -956.195654        0.0291
BFGS:   37 11:04:31     -956.195677        0.0335
BFGS:   38 11:18:26     -956.168755        0.3862
BFGS:   39 11:33:16     -956.195737        0.0215
BFGS:   40 11:38:08     -956.195753        0.0227
BFGS:   41 11:45:42     -956.195732        0.0434
BFGS:   42 11:50:34     -956.195813        0.0350
BFGS:   43 11:58:08     -956.195739        0.0379
BFGS:   44 12:03:00     -956.195832        0.0349
BFGS:   45 12:08:46     -956.195716        0.0551
BFGS:   46 12:19:58     -956.192334        0.2102
BFGS:   47 12:33:54     -956.195526        0.0637
BFGS:   48 12:42:23     -956.195874        0.0187
BFGS:   49 12:49:03     -956.195887        0.0194
BFGS:   50 12:59:21     -956.195139        0.1045
BFGS:   51 13:09:39     -956.195908        0.0155
BFGS:   52 13:13:36     -956.195928        0.0201
BFGS:   53 13:18:28     -956.195946        0.0264
BFGS:   54 13:36:00     -956.135813        0.7508
BFGS:   55 13:51:45     -956.195774        0.0569
BFGS:   56 13:58:26     -956.195948        0.0334
BFGS:   57 14:06:00     -956.195926        0.0276
BFGS:   58 14:12:41     -956.196002        0.0159
BFGS:   59 14:19:22     -956.196025        0.0202
BFGS:   60 14:28:45     -956.195833        0.0419
BFGS:   61 14:36:19     -956.196038        0.0241
BFGS:   62 14:40:17     -956.196073        0.0240
BFGS:   63 14:46:58     -956.196070        0.0225
BFGS:   64 14:50:56     -956.196093        0.0182
BFGS:   65 14:56:41     -956.196101        0.0220
BFGS:   66 15:01:33     -956.196118        0.0269
BFGS:   67 15:17:16     -955.978402        1.8693
BFGS:   68 15:32:59     -956.196151        0.0193
BFGS:   69 15:36:56     -956.196167        0.0183
BFGS:   70 15:45:25     -956.195576        0.1028
BFGS:   71 15:53:54     -956.196171        0.0208
BFGS:   72 15:57:51     -956.196201        0.0206
BFGS:   73 16:03:38     -956.196220        0.0177
BFGS:   74 16:09:23     -956.196237        0.0220
BFGS:   75 16:16:58     -956.196225        0.0208
BFGS:   76 16:22:44     -956.196273        0.0152
BFGS:   77 16:30:19     -956.196276        0.0131
BFGS:   78 16:36:05     -956.196299        0.0169
BFGS:   79 16:42:45     -956.196292        0.0152
BFGS:   80 16:47:36     -956.196321        0.0131
BFGS:   81 16:52:28     -956.196338        0.0135
BFGS:   82 16:59:09     -956.196252        0.0170
BFGS:   83 17:03:06     -956.196322        0.0318
BFGS:   84 17:09:47     -956.196330        0.0158
BFGS:   85 17:13:44     -956.196352        0.0197
