      Step     Time          Energy         fmax
BFGS:   52 21:15:31     -867.143601        0.0481
BFGS:   53 21:26:51     -867.140802        0.2262
BFGS:   54 21:38:18     -867.143713        0.0509
BFGS:   55 21:44:21     -867.143760        0.0529
BFGS:   56 21:52:27     -867.143508        0.0281
BFGS:   57 21:55:47     -867.143598        0.0381
BFGS:   58 22:02:43     -867.143652        0.0338
BFGS:   59 22:08:44     -867.143813        0.0335
BFGS:   60 22:14:47     -867.143829        0.0466
BFGS:   61 22:26:03     -867.141104        0.3885
BFGS:   62 22:37:58     -867.142835        0.2098
BFGS:   63 22:47:36     -867.143726        0.0402
BFGS:   64 22:51:45     -867.143912        0.0500
BFGS:   65 23:00:20     -867.143787        0.1051
BFGS:   66 23:06:25     -867.143980        0.0856
BFGS:   67 23:27:05     -867.094822        1.1752
BFGS:   68 23:42:02     -867.143961        0.0358
BFGS:   69 23:45:16     -867.143973        0.0647
BFGS:   70 23:53:56     -867.143508        0.1331
BFGS:   71 00:03:22     -867.143938        0.0474
BFGS:   72 00:09:23     -867.144064        0.0324
BFGS:   73 00:25:57     -867.085732        0.7903
BFGS:   74 00:42:43     -867.143939        0.0416
BFGS:   75 00:51:31     -867.144076        0.0469
BFGS:   76 00:54:50     -867.144074        0.0414
BFGS:   77 01:11:36     -867.117453        0.8052
BFGS:   78 01:28:17     -867.143743        0.1462
BFGS:   79 01:37:00     -867.143946        0.0384
BFGS:   80 01:42:08     -867.144144        0.0336
BFGS:   81 01:55:30     -867.136081        0.4902
BFGS:   82 02:08:49     -867.144222        0.0281
BFGS:   83 02:12:11     -867.144297        0.0361
BFGS:   84 02:18:53     -867.144326        0.0300
BFGS:   85 02:30:10     -867.143357        0.0754
BFGS:   86 02:40:34     -867.144299        0.0229
BFGS:   87 02:45:36     -867.144388        0.0280
BFGS:   88 02:51:40     -867.144278        0.0242
BFGS:   89 02:59:24     -867.143824        0.0304
BFGS:   90 03:04:30     -867.144138        0.0433
BFGS:   91 03:10:26     -867.144321        0.0332
BFGS:   92 03:20:03     -867.143862        0.0637
BFGS:   93 03:27:49     -867.144391        0.0318
BFGS:   94 03:36:13     -867.144317        0.0206
BFGS:   95 03:39:32     -867.144482        0.0224
BFGS:   96 03:49:54     -867.143787        0.0882
BFGS:   97 03:58:44     -867.144392        0.0261
BFGS:   98 04:04:46     -867.144376        0.0339
BFGS:   99 04:13:28     -867.144093        0.0449
      Step     Time          Energy         fmax
BFGS:    0 04:21:14     -867.144390        0.0250
BFGS:    1 04:26:18     -867.144407        0.0309
BFGS:    2 04:35:13     -867.144254        0.0241
BFGS:    3 04:38:27     -867.144453        0.0273
BFGS:    4 04:56:03     -867.113591        0.7766
BFGS:    5 05:10:51     -867.144651        0.0279
BFGS:    6 05:16:42     -867.144641        0.0440
BFGS:    7 05:25:25     -867.144556        0.0739
BFGS:    8 05:30:38     -867.144751        0.0656
BFGS:    9 05:42:55     -867.141377        0.3095
BFGS:   10 05:54:16     -867.144713        0.0330
BFGS:   11 06:00:12     -867.144716        0.0450
BFGS:   12 06:06:23     -867.144627        0.0474
BFGS:   13 06:18:21     -867.141012        0.2647
BFGS:   14 06:27:52     -867.144444        0.0572
BFGS:   15 06:36:52     -867.144736        0.0234
BFGS:   16 06:47:23     -867.144803        0.0616
BFGS:   17 06:56:02     -867.144863        0.0187
