      Step     Time          Energy         fmax
BFGS:   10 06:09:19     -971.164361        0.1222
BFGS:   11 06:18:03     -971.164816        0.0516
BFGS:   12 06:22:07     -971.164908        0.0285
BFGS:   13 06:36:28     -971.159156        0.4139
BFGS:   14 06:49:51     -971.165039        0.0429
BFGS:   15 06:54:51     -971.165106        0.0316
BFGS:   16 07:03:35     -971.165046        0.0992
BFGS:   17 07:11:22     -971.165193        0.0205
BFGS:   18 07:15:26     -971.165264        0.0264
BFGS:   19 07:23:14     -971.165219        0.0499
BFGS:   20 07:27:18     -971.165347        0.0360
BFGS:   21 07:38:49     -971.163692        0.2414
BFGS:   22 07:50:20     -971.165417        0.0259
BFGS:   23 07:54:24     -971.165484        0.0343
BFGS:   24 08:02:12     -971.165283        0.0627
BFGS:   25 08:09:04     -971.165516        0.0245
BFGS:   26 08:14:03     -971.165565        0.0151
BFGS:   27 08:24:37     -971.164765        0.0718
BFGS:   28 08:32:25     -971.165562        0.0243
BFGS:   29 08:39:16     -971.165610        0.0164
BFGS:   30 08:47:03     -971.165472        0.0361
BFGS:   31 08:52:03     -971.165657        0.0347
BFGS:   32 09:02:38     -971.161282        0.1567
BFGS:   33 09:13:12     -971.165587        0.0179
BFGS:   34 09:18:11     -971.165695        0.0259
BFGS:   35 09:27:50     -971.165135        0.0544
BFGS:   36 09:36:34     -971.165697        0.0211
BFGS:   37 09:41:33     -971.165746        0.0202
BFGS:   38 09:46:33     -971.165702        0.0357
BFGS:   39 09:51:32     -971.165649        0.0461
BFGS:   40 10:00:15     -971.165462        0.0510
BFGS:   41 10:05:14     -971.165747        0.0474
BFGS:   42 10:24:13     -971.019062        1.7287
BFGS:   43 10:45:02     -971.156416        0.5117
BFGS:   44 10:58:24     -971.163607        0.0962
BFGS:   45 11:06:12     -971.164156        0.0507
BFGS:   46 11:14:00     -971.164654        0.0492
BFGS:   47 11:21:47     -971.164839        0.0409
BFGS:   48 11:28:39     -971.165092        0.0284
BFGS:   49 11:36:27     -971.165149        0.0264
BFGS:   50 11:42:22     -971.165245        0.0218
BFGS:   51 11:52:01     -971.164682        0.0431
BFGS:   52 11:59:48     -971.165364        0.0172
BFGS:   53 12:06:40     -971.165418        0.0181
BFGS:   54 12:15:23     -971.165324        0.0238
BFGS:   55 12:22:15     -971.165509        0.0185
BFGS:   56 12:26:19     -971.165543        0.0183
BFGS:   57 12:33:10     -971.165535        0.0222
BFGS:   58 12:37:14     -971.165585        0.0231
BFGS:   59 12:45:02     -971.165494        0.0678
BFGS:   60 12:51:53     -971.165674        0.0188
BFGS:   61 12:58:45     -971.165718        0.0184
BFGS:   62 13:09:20     -971.165482        0.0588
BFGS:   63 13:18:59     -971.165787        0.0188
BFGS:   64 13:23:03     -971.165813        0.0170
BFGS:   65 13:29:55     -971.165784        0.0382
BFGS:   66 13:33:58     -971.165863        0.0345
BFGS:   67 13:41:46     -971.165751        0.0379
BFGS:   68 13:45:50     -971.165885        0.0298
BFGS:   69 14:01:06     -971.072483        1.3066
BFGS:   70 14:24:43     -971.165361        0.0829
BFGS:   71 14:32:31     -971.165853        0.0319
BFGS:   72 14:40:18     -971.165981        0.0220
BFGS:   73 14:47:10     -971.166039        0.0169
BFGS:   74 14:59:38     -971.162769        0.1256
BFGS:   75 15:12:05     -971.166096        0.0143
BFGS:   76 15:16:09     -971.166110        0.0221
BFGS:   77 15:23:57     -971.166025        0.0199
BFGS:   78 15:30:49     -971.166096        0.0146
BFGS:   79 15:37:41     -971.166127        0.0185
BFGS:   80 15:42:41     -971.166137        0.0170
BFGS:   81 15:46:45     -971.166160        0.0190
BFGS:   82 15:57:20     -971.165511        0.0628
BFGS:   83 16:05:08     -971.166172        0.0209
BFGS:   84 16:11:04     -971.166197        0.0179
BFGS:   85 16:28:12     -970.876701        1.6594
BFGS:   86 16:46:14     -971.166142        0.0395
BFGS:   87 16:54:02     -971.166209        0.0186
BFGS:   88 16:59:02     -971.166269        0.0267
BFGS:   89 17:05:54     -971.166259        0.0366
BFGS:   90 17:09:58     -971.166314        0.0348
BFGS:   91 17:28:56     -970.904585        3.2013
BFGS:   92 17:47:53     -971.166078        0.0581
BFGS:   93 17:54:45     -971.166272        0.0256
BFGS:   94 17:59:44     -971.166298        0.0250
BFGS:   95 18:21:29     -970.752075        2.4836
BFGS:   96 18:46:00     -971.165690        0.1129
BFGS:   97 18:51:56     -971.166047        0.0868
BFGS:   98 19:06:14     -971.126657        0.7426
BFGS:   99 19:20:32     -971.166067        0.0460
