      Step     Time          Energy         fmax
BFGS:    0 00:15:31     -859.680213        0.0329
BFGS:    1 00:18:20     -859.680220        0.0259
BFGS:    2 00:19:42     -859.680214        0.0424
BFGS:    3 00:25:27     -859.657113        0.8574
BFGS:    4 00:30:52     -859.680178        0.0419
BFGS:    5 00:32:57     -859.680252        0.0384
BFGS:    6 00:36:31     -859.679991        0.0974
BFGS:    7 00:39:42     -859.680197        0.0312
BFGS:    8 00:41:47     -859.680185        0.0151
BFGS:    9 00:43:52     -859.680176        0.0284
BFGS:   10 00:45:35     -859.680242        0.0532
BFGS:   11 00:53:34     -859.466697        2.2906
BFGS:   12 01:01:10     -859.680198        0.0514
BFGS:   13 01:02:31     -859.680279        0.0480
BFGS:   14 01:09:45     -859.509469        3.5251
BFGS:   15 01:17:21     -859.680138        0.0342
BFGS:   16 01:18:42     -859.680219        0.0397
BFGS:   17 01:26:18     -859.440212        4.0051
BFGS:   18 01:34:17     -859.679668        0.0992
BFGS:   19 01:37:50     -859.679824        0.0369
BFGS:   20 01:39:56     -859.679908        0.0349
BFGS:   21 01:43:07     -859.679970        0.0668
BFGS:   22 01:45:12     -859.680050        0.0434
BFGS:   23 01:49:52     -859.676318        0.2915
BFGS:   24 01:54:54     -859.680034        0.0415
BFGS:   25 01:56:15     -859.680005        0.0438
BFGS:   26 01:58:42     -859.680054        0.0448
BFGS:   27 02:00:25     -859.680080        0.0456
BFGS:   28 02:05:05     -859.678974        0.2586
BFGS:   29 02:09:44     -859.680130        0.0307
BFGS:   30 02:11:05     -859.680205        0.0284
BFGS:   31 02:18:42     -859.599855        1.7636
BFGS:   32 02:25:33     -859.680074        0.0449
BFGS:   33 02:28:45     -859.680066        0.0280
BFGS:   34 02:30:06     -859.680111        0.0321
BFGS:   35 02:32:55     -859.679963        0.0446
BFGS:   36 02:35:00     -859.680008        0.0312
BFGS:   37 02:42:37     -859.472297        2.1076
BFGS:   38 02:50:57     -859.679393        0.1176
BFGS:   39 02:54:08     -859.679794        0.0279
BFGS:   40 02:56:35     -859.680066        0.0315
BFGS:   41 03:04:34     -859.543720        1.5230
BFGS:   42 03:12:55     -859.680070        0.0413
BFGS:   43 03:15:00     -859.680001        0.0482
BFGS:   44 03:20:46     -859.645829        0.7903
BFGS:   45 03:26:54     -859.679791        0.0376
BFGS:   46 03:28:15     -859.679820        0.0407
BFGS:   47 03:31:04     -859.679911        0.0281
BFGS:   48 03:32:47     -859.679927        0.0319
BFGS:   49 03:39:39     -859.582068        1.2391
BFGS:   50 03:47:15     -859.679915        0.0784
BFGS:   51 03:49:42     -859.680104        0.0729
BFGS:   52 03:57:41     -859.390148        2.4485
BFGS:   53 04:06:01     -859.680056        0.0725
BFGS:   54 04:08:29     -859.680187        0.0718
BFGS:   55 04:13:30     -859.676503        0.4235
BFGS:   56 04:18:32     -859.680178        0.0422
BFGS:   57 04:19:53     -859.680115        0.0442
BFGS:   58 04:21:58     -859.680154        0.0394
BFGS:   59 04:24:47     -859.680047        0.0547
BFGS:   60 04:26:52     -859.679960        0.0410
BFGS:   61 04:31:54     -859.675965        0.2888
BFGS:   62 04:36:34     -859.679845        0.0409
BFGS:   63 04:38:39     -859.680018        0.0332
BFGS:   64 04:41:50     -859.680210        0.0510
BFGS:   65 04:43:55     -859.680186        0.0632
BFGS:   66 04:47:06     -859.679941        0.0471
BFGS:   67 04:48:28     -859.679998        0.0735
BFGS:   68 04:54:14     -859.660221        1.0359
BFGS:   69 05:00:22     -859.679975        0.0573
BFGS:   70 05:01:43     -859.680013        0.0633
BFGS:   71 05:06:23     -859.675770        0.5658
BFGS:   72 05:11:02     -859.680017        0.0517
BFGS:   73 05:12:23     -859.680097        0.0723
BFGS:   74 05:15:57     -859.679462        0.1729
BFGS:   75 05:19:30     -859.680021        0.0501
BFGS:   76 05:21:57     -859.680174        0.0294
BFGS:   77 05:23:18     -859.680106        0.0491
BFGS:   78 05:26:07     -859.680142        0.0484
BFGS:   79 05:27:28     -859.680140        0.0611
BFGS:   80 05:30:17     -859.680131        0.0660
BFGS:   81 05:31:38     -859.680250        0.0794
